Date,Channel Name,Total Views,Total Subscribers
2025-04-01,92 News,1971488555,5700000
2025-04-01,GNN News,1700143024,3490000
2025-04-01,Public News,1157598656,3260000
2025-04-01,24 News hd,3856747456,8630000
2025-04-01,Bol News,3896693772,7780000
2025-04-01,Hum News,461329082,1620000
2025-04-01,Neo news,686941790,2240000
2025-04-02,Geo Entertainment,1437868829,3640000
2025-04-02,Geo News,9490577047,17900000
2025-04-02,Samma Entertainment,89943158,166000
2025-04-02,Samma News,6207031462,12500000
2025-04-02,Dawn news,714354171,1930000
2025-04-02,Express News,1592260893,4740000
2025-04-02,ARY News,8831578447,14600000
2025-04-02,ARY Digital,62669663626,62100000
2025-04-02,Duniya News,4909287544,8710000
2025-04-02,Aaj News,449831633,1490000
2025-04-02,92 News,1972270786,5700000
2025-04-02,GNN News,1700896100,3490000
2025-04-02,Public News,1158116190,3260000
2025-04-02,24 News hd,3857709317,8630000
2025-04-02,Bol News,3897595132,7780000
2025-04-02,Hum News,461553062,1620000
2025-04-02,Neo news,687000677,2240000
2025-04-03,Geo Entertainment,1438736184,3640000
2025-04-03,Geo News,9495405839,17900000
2025-04-03,Samma Entertainment,89946847,166000
2025-04-03,Samma News,6210691586,12500000
2025-04-03,Dawn news,714741205,1930000
2025-04-03,Express News,1593311322,4740000
2025-04-03,ARY News,8833159407,14600000
2025-04-03,ARY Digital,62699749687,62100000
2025-04-03,Duniya News,4911071624,8720000
2025-04-03,Aaj News,450237654,1490000
2025-04-03,92 News,1973187554,5710000
2025-04-03,GNN News,1701540491,3490000
2025-04-03,Public News,1158676779,3260000
2025-04-03,24 News hd,3858568282,8640000
2025-04-03,Bol News,3898781678,7780000
2025-04-03,Hum News,461786303,1620000
2025-04-03,Neo news,687049884,2240000
2025-04-04,Geo Entertainment,1439743514,3640000
2025-04-04,Geo News,9500866564,17900000
2025-04-04,Samma Entertainment,89951561,166000
2025-04-04,Samma News,6214195692,12500000
2025-04-04,Dawn news,715216683,1930000
2025-04-04,Express News,1594652991,4740000
2025-04-04,ARY News,8834947100,14600000
2025-04-04,ARY Digital,62736415470,62100000
2025-04-04,Duniya News,4912828319,8720000
2025-04-04,Aaj News,450664750,1500000
2025-04-04,92 News,1974214873,5710000
2025-04-04,GNN News,1702200398,3500000
2025-04-04,Public News,1159179351,3260000
2025-04-04,24 News hd,3859654009,8640000
2025-04-04,Bol News,3899598106,7790000
2025-04-04,Hum News,461981724,1620000
2025-04-04,Neo news,687090886,2240000
2025-04-05,Geo Entertainment,1440310225,3650000
2025-04-05,Geo News,9505645528,17900000
2025-04-05,Samma Entertainment,89955292,166000
2025-04-05,Samma News,6217513696,12500000
2025-04-05,Dawn news,715541824,1930000
2025-04-05,Express News,1595751056,4750000
2025-04-05,ARY News,8836656981,14600000
2025-04-05,ARY Digital,62775067271,62200000
2025-04-05,Duniya News,4914256543,8720000
2025-04-05,Aaj News,451037589,1500000
2025-04-05,92 News,1975066237,5710000
2025-04-05,GNN News,1703095795,3500000
2025-04-05,Public News,1159764276,3260000
2025-04-05,24 News hd,3858629872,8640000
2025-04-05,Bol News,3900699697,7790000
2025-04-05,Hum News,462165606,1620000
2025-04-05,Neo news,687140327,2240000
2025-04-06,Geo Entertainment,1440870540,3650000
2025-04-06,Geo News,9511385384,17900000
2025-04-06,Samma Entertainment,89960288,166000
2025-04-06,Samma News,6221158877,12500000
2025-04-06,Dawn news,715958488,1930000
2025-04-06,Express News,1596962084,4750000
2025-04-06,ARY News,8838891951,14600000
2025-04-06,ARY Digital,62825589379,62200000
2025-04-06,Duniya News,4916105562,8720000
2025-04-06,Aaj News,451556781,1500000
2025-04-06,92 News,1976285058,5710000
2025-04-06,GNN News,1704259771,3500000
2025-04-06,Public News,1160025385,3260000
2025-04-06,24 News hd,3859943024,8640000
2025-04-06,Bol News,3902363734,7790000
2025-04-06,Hum News,462463014,1620000
2025-04-06,Neo news,687240344,2240000
2025-04-07,Geo Entertainment,1441385535,3650000
2025-04-07,Geo News,9517201473,17900000
2025-04-07,Samma Entertainment,89965055,166000
2025-04-07,Samma News,6224508324,12600000
2025-04-07,Dawn news,716486132,1930000
2025-04-07,Express News,1598061403,4750000
2025-04-07,ARY News,8840774024,14600000
2025-04-07,ARY Digital,62868676658,62200000
2025-04-07,Duniya News,4917853304,8730000
2025-04-07,Aaj News,452073147,1500000
2025-04-07,92 News,1977320531,5710000
2025-04-07,GNN News,1705206796,3500000
2025-04-07,Public News,1160367472,3260000
2025-04-07,24 News hd,3861043686,8650000
2025-04-07,Bol News,3903840922,7790000
2025-04-07,Hum News,462814235,1620000
2025-04-07,Neo news,687446231,2240000
2025-04-08,Geo Entertainment,1441898574,3650000
2025-04-08,Geo News,9523709219,17900000
2025-04-08,Samma Entertainment,89969423,166000
2025-04-08,Samma News,6227553616,12600000
2025-04-08,Dawn news,717061414,1930000
2025-04-08,Express News,1599061268,4750000
2025-04-08,ARY News,8842860228,14600000
2025-04-08,ARY Digital,62907526042,62200000
2025-04-08,Duniya News,4919856031,8730000
2025-04-08,Aaj News,452535631,1500000
2025-04-08,92 News,1978569537,5720000
2025-04-08,GNN News,1706112580,3500000
2025-04-08,Public News,1160673103,3260000
2025-04-08,24 News hd,3862195679,8650000
2025-04-08,Bol News,3904955866,7800000
2025-04-08,Hum News,463261296,1620000
2025-04-08,Neo news,687611493,2240000
2025-04-09,Geo Entertainment,1442369337,3650000
2025-04-09,Geo News,9529856696,17900000
2025-04-09,Samma Entertainment,89975811,166000
2025-04-09,Samma News,6230501857,12600000
2025-04-09,Dawn news,717552322,1930000
2025-04-09,Express News,1600507484,4760000
2025-04-09,ARY News,8844742787,14600000
2025-04-09,ARY Digital,62950799832,62300000
2025-04-09,Duniya News,4921992067,8740000
2025-04-09,Aaj News,453075827,1500000
2025-04-09,92 News,1979671867,5720000
2025-04-09,GNN News,1706975175,3500000
2025-04-09,Public News,1161276896,3260000
2025-04-09,24 News hd,3863703500,8650000
2025-04-09,Bol News,3906036462,7800000
2025-04-09,Hum News,463852862,1620000
2025-04-09,Neo news,687841038,2240000
2025-04-10,Geo Entertainment,1442991864,3650000
2025-04-10,Geo News,9537290015,18000000
2025-04-10,Samma Entertainment,89982654,167000
2025-04-10,Samma News,6233551686,12600000
2025-04-10,Dawn news,718000216,1930000
2025-04-10,Express News,1601747053,4760000
2025-04-10,ARY News,8846678153,14600000
2025-04-10,ARY Digital,62995555602,62300000
2025-04-10,Duniya News,4924045214,8740000
2025-04-10,Aaj News,453520334,1500000
2025-04-10,92 News,1980662774,5720000
2025-04-10,GNN News,1708130812,3510000
2025-04-10,Public News,1161682975,3270000
2025-04-10,24 News hd,3864935252,8660000
2025-04-10,Bol News,3907586325,7800000
2025-04-10,Hum News,464451882,1620000
2025-04-10,Neo news,688110829,2240000
2025-04-11,Geo Entertainment,1443698022,3650000
2025-04-11,Geo News,9544826805,18000000
2025-04-11,Samma Entertainment,89989770,167000
2025-04-11,Samma News,6236428949,12600000
2025-04-11,Dawn news,718608478,1940000
2025-04-11,Express News,1603265168,4760000
2025-04-11,ARY News,8848756669,14600000
2025-04-11,ARY Digital,63035375203,62300000
2025-04-11,Duniya News,4925909480,8740000
2025-04-11,Aaj News,454228148,1500000
2025-04-11,92 News,1981693153,5730000
2025-04-11,GNN News,1709252214,3510000
2025-04-11,Public News,1162052390,3270000
2025-04-11,24 News hd,3866096283,8660000
2025-04-11,Bol News,3909159088,7800000
2025-04-11,Hum News,465022684,1620000
2025-04-11,Neo news,688339567,2240000
2025-04-12,Geo Entertainment,1444086118,3650000
2025-04-12,Geo News,9553848834,18000000
2025-04-12,Samma Entertainment,89996294,167000
2025-04-12,Samma News,6239579004,12600000
2025-04-12,Dawn news,719126552,1940000
2025-04-12,Express News,1605090367,4770000
2025-04-12,ARY News,8850840008,14600000
2025-04-12,ARY Digital,63074001240,62300000
2025-04-12,Duniya News,4928157674,8750000
2025-04-12,Aaj News,454772710,1510000
2025-04-12,92 News,1982745180,5730000
2025-04-12,GNN News,1710585557,3510000
2025-04-12,Public News,1162379226,3270000
2025-04-12,24 News hd,3867163883,8660000
2025-04-12,Bol News,3911037921,7810000
2025-04-12,Hum News,465564569,1620000
2025-04-12,Neo news,688556867,2240000
2025-04-13,Geo Entertainment,1444929669,3660000
2025-04-13,Geo News,9563720623,18000000
2025-04-13,Samma Entertainment,90002658,167000
2025-04-13,Samma News,6243735775,12600000
2025-04-13,Dawn news,719626203,1940000
2025-04-13,Express News,1606522422,4770000
2025-04-13,ARY News,8853172567,14600000
2025-04-13,ARY Digital,63117528071,62400000
2025-04-13,Duniya News,4930076970,8750000
2025-04-13,Aaj News,455533023,1510000
2025-04-13,92 News,1983757118,5730000
2025-04-13,GNN News,1711674650,3520000
2025-04-13,Public News,1162723890,3270000
2025-04-13,24 News hd,3868365074,8660000
2025-04-13,Bol News,3912844266,7810000
2025-04-13,Hum News,466122651,1620000
2025-04-13,Neo news,688745467,2240000
2025-04-14,Geo Entertainment,1445531349,3660000
2025-04-14,Geo News,9572894466,18000000
2025-04-14,Samma Entertainment,90008244,167000
2025-04-14,Samma News,6248111528,12600000
2025-04-14,Dawn news,720093238,1940000
2025-04-14,Express News,1607776398,4780000
2025-04-14,ARY News,8855215132,14600000
2025-04-14,ARY Digital,63157593245,62400000
2025-04-14,Duniya News,4932035331,8750000
2025-04-14,Aaj News,456130384,1510000
2025-04-14,92 News,1984810825,5730000
2025-04-14,GNN News,1712559995,3520000
2025-04-14,Public News,1163078212,3270000
2025-04-14,24 News hd,3869594875,8670000
2025-04-14,Bol News,3914323474,7810000
2025-04-14,Hum News,466589182,1630000
2025-04-14,Neo news,688931447,2240000
2025-04-15,Geo Entertainment,1446151737,3660000
2025-04-15,Geo News,9581149363,18000000
2025-04-15,Samma Entertainment,90012994,167000
2025-04-15,Samma News,6251416166,12600000
2025-04-15,Dawn news,720441717,1940000
2025-04-15,Express News,1609060858,4780000
2025-04-15,ARY News,8857044624,14600000
2025-04-15,ARY Digital,63199863068,62400000
2025-04-15,Duniya News,4932407094,8760000
2025-04-15,Aaj News,456691263,1510000
2025-04-15,92 News,1985733562,5740000
2025-04-15,GNN News,1713269685,3520000
2025-04-15,Public News,1163452254,3270000
2025-04-15,24 News hd,3870980169,8670000
2025-04-15,Bol News,3915548642,7820000
2025-04-15,Hum News,466996709,1630000
2025-04-15,Neo news,689194933,2240000
2025-04-16,Geo Entertainment,1447294487,3660000
2025-04-16,Geo News,9588186711,18000000
2025-04-16,Samma Entertainment,90017645,167000
2025-04-16,Samma News,6254530169,12600000
2025-04-16,Dawn news,720773600,1940000
2025-04-16,Express News,1610383773,4780000
2025-04-16,ARY News,8858785822,14600000
2025-04-16,ARY Digital,63237009713,62400000
2025-04-16,Duniya News,4933541746,8760000
2025-04-16,Aaj News,457143724,1510000
2025-04-16,92 News,1986444475,5740000
2025-04-16,GNN News,1713998537,3520000
2025-04-16,Public News,1163784749,3270000
2025-04-16,24 News hd,3872128264,8670000
2025-04-16,Bol News,3916416100,7820000
2025-04-16,Hum News,467361592,1630000
2025-04-16,Neo news,689481363,2240000
2025-04-17,Geo Entertainment,1448149400,3660000
2025-04-17,Geo News,9597261839,18000000
2025-04-17,Samma Entertainment,90022650,167000
2025-04-17,Samma News,6258811123,12600000
2025-04-17,Dawn news,721261236,1940000
2025-04-17,Express News,1612211112,4790000
2025-04-17,ARY News,8861058056,14600000
2025-04-17,ARY Digital,63288962270,62500000
2025-04-17,Duniya News,4935302137,8760000
2025-04-17,Aaj News,457853097,1510000
2025-04-17,92 News,1987481792,5740000
2025-04-17,GNN News,1715032784,3520000
2025-04-17,Public News,1164219962,3270000
2025-04-17,24 News hd,3873739402,8680000
2025-04-17,Bol News,3917878846,7820000
2025-04-17,Hum News,467834165,1630000
2025-04-17,Neo news,689796862,2240000
